date,unit_name,unit_id,type,title,category,budget,award_amount,awarded_at,companies,job_number,url,notice_date,award_way,county,county_code,town_code,contact_person,contact_phone,losing_supplier,filename
20220816,桃園市蘆竹區山腳國民小學,,決標公告,校園多媒體影音廣播系統建置,財物類,,573095,20220816,豐雅數位有限公司,C0910-110006,https://www.google.com/search?q=C0910-110006+%E6%A0%A1%E5%9C%92%E5%A4%9A%E5%AA%92%E9%AB%94%E5%BD%B1%E9%9F%B3%E5%BB%A3%E6%92%AD%E7%B3%BB%E7%B5%B1%E5%BB%BA%E7%BD%AE,20220817,參考最有利標精神,桃園市,68000,68000050,李文傑,(937)958181分機510,,
20220816,臺南市政府,,決標公告,111年OPEN臺南1999系統改版案,勞務類,,600000,20220816,新客資訊有限公司,111B0030,https://www.google.com/search?q=111B0030+111%E5%B9%B4OPEN%E8%87%BA%E5%8D%971999%E7%B3%BB%E7%B5%B1%E6%94%B9%E7%89%88%E6%A1%88,20220817,參考最有利標精神,臺南市,67000,67000360,尤維晨,(06)2991111分機8708,,
20220816,國立臺灣大學,,決標公告,111年國立臺灣大學管理學院網站程式語言升級案,勞務類,,245008,20220816,捷思達數位開發有限公司,MT111002,https://www.google.com/search?q=MT111002+111%E5%B9%B4%E5%9C%8B%E7%AB%8B%E8%87%BA%E7%81%A3%E5%A4%A7%E5%AD%B8%E7%AE%A1%E7%90%86%E5%AD%B8%E9%99%A2%E7%B6%B2%E7%AB%99%E7%A8%8B%E5%BC%8F%E8%AA%9E%E8%A8%80%E5%8D%87%E7%B4%9A%E6%A1%88,20220816,最低標,臺北市,63000,63000030,李俊毅,(02)33665403分機,,
20220816,基隆市立醫院,,決標公告,差勤線傳系統及獎勵金管理系統修改,勞務類,,165000,20220816,杏翔股份有限公司,111C07,https://www.google.com/search?q=111C07+%E5%B7%AE%E5%8B%A4%E7%B7%9A%E5%82%B3%E7%B3%BB%E7%B5%B1%E5%8F%8A%E7%8D%8E%E5%8B%B5%E9%87%91%E7%AE%A1%E7%90%86%E7%B3%BB%E7%B5%B1%E4%BF%AE%E6%94%B9,20220817,最低標,基隆市,10017,10017070,何小姐,(02)24652141分機246,,
20220816,臺中市東勢區新盛國民小學,,決標公告,臺中市東勢區新盛國民小學「推動中小學數位學習精進方案-網路檢測設備」採購,財物類,,830000,20220816,禾儀企業有限公司,SSPS11108,https://www.google.com/search?q=SSPS11108+%E8%87%BA%E4%B8%AD%E5%B8%82%E6%9D%B1%E5%8B%A2%E5%8D%80%E6%96%B0%E7%9B%9B%E5%9C%8B%E6%B0%91%E5%B0%8F%E5%AD%B8%E3%80%8C%E6%8E%A8%E5%8B%95%E4%B8%AD%E5%B0%8F%E5%AD%B8%E6%95%B8%E4%BD%8D%E5%AD%B8%E7%BF%92%E7%B2%BE%E9%80%B2%E6%96%B9%E6%A1%88-%E7%B6%B2%E8%B7%AF%E6%AA%A2%E6%B8%AC%E8%A8%AD%E5%82%99%E3%80%8D%E6%8E%A1%E8%B3%BC,20220818,參考最有利標精神,臺中市,66000,66000100,李曉玲,(04)25876642分機730,,
20220816,龍華科技大學,,決標公告,A111000236 機械系-CAD/CAM軟體乙式,財物類,,350000,20220816,冠鈦科技有限公司,LHU1110727H02,https://www.google.com/search?q=LHU1110727H02+A111000236+%E6%A9%9F%E6%A2%B0%E7%B3%BB-CAD%2FCAM%E8%BB%9F%E9%AB%94%E4%B9%99%E5%BC%8F,20220816,最低標,桃園市,68000,68000070,何家銘,(02)82093211分機3605,,
20220816,臺中市立東山高級中學,,決標公告,111年度電腦設備維護費,財物類,,84550,20220816,昇皇科技有限公司,111A22,https://www.google.com/search?q=111A22+111%E5%B9%B4%E5%BA%A6%E9%9B%BB%E8%85%A6%E8%A8%AD%E5%82%99%E7%B6%AD%E8%AD%B7%E8%B2%BB,20220816,最低標,臺中市,66000,66000080,蘇容德,(04)24360166分機732,台灣人工智慧應用股份有限公司,
20220816,國立高雄科技大學,,決標公告,創意系統開發平台,財物類,,925000,20220816,聲浤綠能科技有限公司,E111011966-W34,https://www.google.com/search?q=E111011966-W34+%E5%89%B5%E6%84%8F%E7%B3%BB%E7%B5%B1%E9%96%8B%E7%99%BC%E5%B9%B3%E5%8F%B0,20220824,最低標,高雄市,64000,64000210,吳啟利,(07)6011000分機31393,,
20220816,臺中榮民總醫院,,招標公告,「陶瓷人工髖關節系統等9項」2年期單價開口契約,財物類,,,20220816,,111H-048,https://www.google.com/search?q=111H-048+%E3%80%8C%E9%99%B6%E7%93%B7%E4%BA%BA%E5%B7%A5%E9%AB%96%E9%97%9C%E7%AF%80%E7%B3%BB%E7%B5%B1%E7%AD%899%E9%A0%85%E3%80%8D2%E5%B9%B4%E6%9C%9F%E5%96%AE%E5%83%B9%E9%96%8B%E5%8F%A3%E5%A5%91%E7%B4%84,,,,,,,,,
20220816,國立臺北科技大學,,決標公告,校園入口網站擴充OAUTH驗證及校園行動APP資安驗證,財物類,,653000,20220816,德瑞數位科技股份有限公司,T1113200111,https://www.google.com/search?q=T1113200111+%E6%A0%A1%E5%9C%92%E5%85%A5%E5%8F%A3%E7%B6%B2%E7%AB%99%E6%93%B4%E5%85%85OAUTH%E9%A9%97%E8%AD%89%E5%8F%8A%E6%A0%A1%E5%9C%92%E8%A1%8C%E5%8B%95APP%E8%B3%87%E5%AE%89%E9%A9%97%E8%AD%89,20220823,最低標,臺北市,63000,63000030,劉清津,(02)27712171分機1318,,
20220816,法務部矯正署南投看守所,,決標公告,111年度8-12月資訊安全(C級機關)及資訊設備維護人力駐點服務採購案,勞務類,,218000,20220816,華緯資訊企業社,11108A02,https://www.google.com/search?q=11108A02+111%E5%B9%B4%E5%BA%A68-12%E6%9C%88%E8%B3%87%E8%A8%8A%E5%AE%89%E5%85%A8%28C%E7%B4%9A%E6%A9%9F%E9%97%9C%29%E5%8F%8A%E8%B3%87%E8%A8%8A%E8%A8%AD%E5%82%99%E7%B6%AD%E8%AD%B7%E4%BA%BA%E5%8A%9B%E9%A7%90%E9%BB%9E%E6%9C%8D%E5%8B%99%E6%8E%A1%E8%B3%BC%E6%A1%88,20220819,參考最有利標精神,南投縣,10008,10008010,孫文政,(049)2241876分機121,,
20220816,法務部行政執行署彰化分署,,決標公告,111年度數位式無版印刷設備租賃採購案,財物類,,945000,20220816,元茂國際企業股份有限公司台中分公司,chy1110804,https://www.google.com/search?q=chy1110804+111%E5%B9%B4%E5%BA%A6%E6%95%B8%E4%BD%8D%E5%BC%8F%E7%84%A1%E7%89%88%E5%8D%B0%E5%88%B7%E8%A8%AD%E5%82%99%E7%A7%9F%E8%B3%83%E6%8E%A1%E8%B3%BC%E6%A1%88,20220822,參考最有利標精神,彰化縣,10007,10007010,張安麒,(04)7269435分機208,,
20220816,臺北市政府交通局,,決標公告,111年網站無障礙標章申請案,勞務類,,190000,20220816,哈瑪星科技股份有限公司,111020,https://www.google.com/search?q=111020+111%E5%B9%B4%E7%B6%B2%E7%AB%99%E7%84%A1%E9%9A%9C%E7%A4%99%E6%A8%99%E7%AB%A0%E7%94%B3%E8%AB%8B%E6%A1%88,20220831,參考最有利標精神,臺北市,63000,63000020,吳先生,(02)27208889分機6907,麥斯科技有限公司,
20220816,交通部民用航空局飛航服務總臺,,決標公告,大屯山數位微波用直流電源供應設備(SMR)採購案,財物類,,394800,20220816,福峰工業股份有限公司,A1110392TP054T,https://www.google.com/search?q=A1110392TP054T+%E5%A4%A7%E5%B1%AF%E5%B1%B1%E6%95%B8%E4%BD%8D%E5%BE%AE%E6%B3%A2%E7%94%A8%E7%9B%B4%E6%B5%81%E9%9B%BB%E6%BA%90%E4%BE%9B%E6%87%89%E8%A8%AD%E5%82%99%28SMR%29%E6%8E%A1%E8%B3%BC%E6%A1%88,20220819,最低標,臺北市,63000,63000010,簡明華,(02)87702198分機,,
20220816,國立陽明交通大學,,決標公告,無線網路控制器及軟體維護,勞務類,,688000,20220816,擎昊科技股份有限公司,D111120,https://www.google.com/search?q=D111120+%E7%84%A1%E7%B7%9A%E7%B6%B2%E8%B7%AF%E6%8E%A7%E5%88%B6%E5%99%A8%E5%8F%8A%E8%BB%9F%E9%AB%94%E7%B6%AD%E8%AD%B7,20220822,最低標,,,,張慧君,(03)5712121分機52106,,
20220816,國立高雄大學,,決標公告,beck-online德文法學資料庫乙式,財物類,,264600,20220816,飛資得知識服務股份有限公司,UKA111100,https://www.google.com/search?q=UKA111100+beck-online%E5%BE%B7%E6%96%87%E6%B3%95%E5%AD%B8%E8%B3%87%E6%96%99%E5%BA%AB%E4%B9%99%E5%BC%8F,20220816,最低標,高雄市,64000,64000040,張夏甄,(07)5919082分機,,
20220816,國防部陸軍司令部,,決標公告,雷射測距戶外測修平台等4項,財物類,,463000,20220816,渥克系統科技有限公司,GP11059P059,https://www.google.com/search?q=GP11059P059+%E9%9B%B7%E5%B0%84%E6%B8%AC%E8%B7%9D%E6%88%B6%E5%A4%96%E6%B8%AC%E4%BF%AE%E5%B9%B3%E5%8F%B0%E7%AD%894%E9%A0%85,20220822,最低標,桃園市,68000,68000070,胡小姐,(03)3284590分機,,
20220816,臺灣桃園地方法院,,決標公告,111年度擴充緊急押扣及增設AI攝影機財物採購案,財物類,,170620,20220816,台灣新光保全股份有限公司,TYD111014,https://www.google.com/search?q=TYD111014+111%E5%B9%B4%E5%BA%A6%E6%93%B4%E5%85%85%E7%B7%8A%E6%80%A5%E6%8A%BC%E6%89%A3%E5%8F%8A%E5%A2%9E%E8%A8%ADAI%E6%94%9D%E5%BD%B1%E6%A9%9F%E8%B2%A1%E7%89%A9%E6%8E%A1%E8%B3%BC%E6%A1%88,20220817,最低標,桃園市,68000,68000010,王峻宏,(03)3396100分機15182,,
20220815,台灣電力股份有限公司尖山發電廠,,決標公告,一期頻率模組十個、延時電驛十個、數位錶頭五十個專用配件採購,財物類,,519750,20220815,國勝興實業股份有限公司,3901100027,https://www.google.com/search?q=3901100027+%E4%B8%80%E6%9C%9F%E9%A0%BB%E7%8E%87%E6%A8%A1%E7%B5%84%E5%8D%81%E5%80%8B%E3%80%81%E5%BB%B6%E6%99%82%E9%9B%BB%E9%A9%9B%E5%8D%81%E5%80%8B%E3%80%81%E6%95%B8%E4%BD%8D%E9%8C%B6%E9%A0%AD%E4%BA%94%E5%8D%81%E5%80%8B%E5%B0%88%E7%94%A8%E9%85%8D%E4%BB%B6%E6%8E%A1%E8%B3%BC,20220816,最低標,澎湖縣,10016,10016020,陳君貞,(06)9920660分機2603,,
20220815,中華郵政股份有限公司,,決標公告,租賃全公司IP資源管理系統,財物類,,224093849,20220815,曜揚科技股份有限公司,110-4-1213,https://www.google.com/search?q=110-4-1213+%E7%A7%9F%E8%B3%83%E5%85%A8%E5%85%AC%E5%8F%B8IP%E8%B3%87%E6%BA%90%E7%AE%A1%E7%90%86%E7%B3%BB%E7%B5%B1,20220816,最有利標,臺北市,63000,63000030,王毓中,(02)23921310分機2307,資拓宏宇國際股份有限公司,
20220815,行政院原子能委員會,,決標公告,111年度個人資料保護維運服務案,勞務類,,430000,20220815,創逸科技服務有限公司,AEC11106021L,https://www.google.com/search?q=AEC11106021L+111%E5%B9%B4%E5%BA%A6%E5%80%8B%E4%BA%BA%E8%B3%87%E6%96%99%E4%BF%9D%E8%AD%B7%E7%B6%AD%E9%81%8B%E6%9C%8D%E5%8B%99%E6%A1%88,20220816,參考最有利標精神,新北市,65000,65000040,徐偉倫,(02)22322243分機,達文西個資暨高科技法律事務所,
20220815,交通部鐵道局,,招標公告,輕軌號誌系統自主技術提升計畫委託獨立安全評鑑,勞務類,,,20220815,,111MZ027,https://www.google.com/search?q=111MZ027+%E8%BC%95%E8%BB%8C%E8%99%9F%E8%AA%8C%E7%B3%BB%E7%B5%B1%E8%87%AA%E4%B8%BB%E6%8A%80%E8%A1%93%E6%8F%90%E5%8D%87%E8%A8%88%E7%95%AB%E5%A7%94%E8%A8%97%E7%8D%A8%E7%AB%8B%E5%AE%89%E5%85%A8%E8%A9%95%E9%91%91,,,,,,,,,
20220815,臺中市政府資訊中心,,決標公告,111年度臺中市政府網頁應用程式防火牆記錄分析系統建置案,勞務類,,900000,20220815,展昇資訊股份有限公司,111A-22,https://www.google.com/search?q=111A-22+111%E5%B9%B4%E5%BA%A6%E8%87%BA%E4%B8%AD%E5%B8%82%E6%94%BF%E5%BA%9C%E7%B6%B2%E9%A0%81%E6%87%89%E7%94%A8%E7%A8%8B%E5%BC%8F%E9%98%B2%E7%81%AB%E7%89%86%E8%A8%98%E9%8C%84%E5%88%86%E6%9E%90%E7%B3%BB%E7%B5%B1%E5%BB%BA%E7%BD%AE%E6%A1%88,20220817,參考最有利標精神,臺中市,66000,66000060,曾釋賢,(04)22289111分機22306,,
20220815,國立臺灣大學醫學院附設醫院,,招標公告,111-113年總分院瑞磊恩伯斯胸主動脈覆膜支架暨導載輸送系統(1支)單價合約招標案,財物類,,,20220815,,UM110640,https://www.google.com/search?q=UM110640+111-113%E5%B9%B4%E7%B8%BD%E5%88%86%E9%99%A2%E7%91%9E%E7%A3%8A%E6%81%A9%E4%BC%AF%E6%96%AF%E8%83%B8%E4%B8%BB%E5%8B%95%E8%84%88%E8%A6%86%E8%86%9C%E6%94%AF%E6%9E%B6%E6%9A%A8%E5%B0%8E%E8%BC%89%E8%BC%B8%E9%80%81%E7%B3%BB%E7%B5%B1%281%E6%94%AF%29%E5%96%AE%E5%83%B9%E5%90%88%E7%B4%84%E6%8B%9B%E6%A8%99%E6%A1%88,,,,,,,,,
20220815,陸軍軍官學校,,決標公告,志清樓警監系統建置案,財物類,,127000,20220815,晉鎰科技有限公司,FN11048P030,https://www.google.com/search?q=FN11048P030+%E5%BF%97%E6%B8%85%E6%A8%93%E8%AD%A6%E7%9B%A3%E7%B3%BB%E7%B5%B1%E5%BB%BA%E7%BD%AE%E6%A1%88,20220819,最低標,高雄市,64000,64000120,蔣上尉,(07)7473199分機,昱緯通信器材企業有限公司,
20220815,財團法人法律扶助基金會,,決標公告,111年人力資源管理系統維護案,勞務類,,410000,20220815,英特內軟體股份有限公司,LAF-111003,https://www.google.com/search?q=LAF-111003+111%E5%B9%B4%E4%BA%BA%E5%8A%9B%E8%B3%87%E6%BA%90%E7%AE%A1%E7%90%86%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7%E6%A1%88,20220831,參考最有利標精神,臺北市,63000,63000030,許先生,(02)23225255分機142,,
20220815,臺北榮民總醫院,,招標公告,腫瘤醫學部「直線加速器放射治療機Varian CL-iX設備2台暨近接治療系統1,勞務類,,,20220815,,11124069,https://www.google.com/search?q=11124069+%E8%85%AB%E7%98%A4%E9%86%AB%E5%AD%B8%E9%83%A8%E3%80%8C%E7%9B%B4%E7%B7%9A%E5%8A%A0%E9%80%9F%E5%99%A8%E6%94%BE%E5%B0%84%E6%B2%BB%E7%99%82%E6%A9%9FVarian+CL-iX%E8%A8%AD%E5%82%992%E5%8F%B0%E6%9A%A8%E8%BF%91%E6%8E%A5%E6%B2%BB%E7%99%82%E7%B3%BB%E7%B5%B11,,,,,,,,,
20220815,臺中市政府資訊中心,,決標公告,政府組態基準系統用戶端納管機制優化案,勞務類,,530000,20220815,精誠軟體服務股份有限公司,111A-23,https://www.google.com/search?q=111A-23+%E6%94%BF%E5%BA%9C%E7%B5%84%E6%85%8B%E5%9F%BA%E6%BA%96%E7%B3%BB%E7%B5%B1%E7%94%A8%E6%88%B6%E7%AB%AF%E7%B4%8D%E7%AE%A1%E6%A9%9F%E5%88%B6%E5%84%AA%E5%8C%96%E6%A1%88,20220816,參考最有利標精神,臺中市,66000,66000060,張智仁,(04)22289111分機22313,,
20220815,高雄榮民總醫院,,決標公告,呼吸器數位化系統生理信號傳輸接收器(9台),財物類,,283500,20220815,耀瑄科技股份有限公司,LP11356,https://www.google.com/search?q=LP11356+%E5%91%BC%E5%90%B8%E5%99%A8%E6%95%B8%E4%BD%8D%E5%8C%96%E7%B3%BB%E7%B5%B1%E7%94%9F%E7%90%86%E4%BF%A1%E8%99%9F%E5%82%B3%E8%BC%B8%E6%8E%A5%E6%94%B6%E5%99%A8%289%E5%8F%B0%29,20220816,最低標,高雄市,64000,64000030,李念宗,(07)3422121分機75108,,
20220815,臺灣菸酒股份有限公司善化啤酒廠,,決標公告,罐2線封箱機工業用電腦主機一式,財物類,,235000,20220815,飛揚聯合科技股份有限公司,111-0410-1-048,https://www.google.com/search?q=111-0410-1-048+%E7%BD%902%E7%B7%9A%E5%B0%81%E7%AE%B1%E6%A9%9F%E5%B7%A5%E6%A5%AD%E7%94%A8%E9%9B%BB%E8%85%A6%E4%B8%BB%E6%A9%9F%E4%B8%80%E5%BC%8F,20220816,最低標,臺南市,67000,67000190,蘇靖欽,(06)5838511分機432,,
20220815,國立中興大學,,決標公告,生機系演講廳遠端視訊系統1式,財物類,,358000,20220815,傳奇音響工程有限公司,ET-111012,https://www.google.com/search?q=ET-111012+%E7%94%9F%E6%A9%9F%E7%B3%BB%E6%BC%94%E8%AC%9B%E5%BB%B3%E9%81%A0%E7%AB%AF%E8%A6%96%E8%A8%8A%E7%B3%BB%E7%B5%B11%E5%BC%8F,20220815,最低標,,,,吳小姐,(04)22840677分機62,,
20220815,國立雲林科技大學,,決標公告,製程安全資訊服務系統一式,勞務類,,853600,20220815,果然資訊科技有限公司,ZTL111074,https://www.google.com/search?q=ZTL111074+%E8%A3%BD%E7%A8%8B%E5%AE%89%E5%85%A8%E8%B3%87%E8%A8%8A%E6%9C%8D%E5%8B%99%E7%B3%BB%E7%B5%B1%E4%B8%80%E5%BC%8F,20220822,參考最有利標精神,雲林縣,10009,10009010,呂明儀,(05)5342601分機2424,,
20220815,高雄市政府都市發展局,,決標公告,111年高雄市社會住宅網收租系統委託資訊服務案,勞務類,,678000,20220815,鴻維科技股份有限公司,S111044,https://www.google.com/search?q=S111044+111%E5%B9%B4%E9%AB%98%E9%9B%84%E5%B8%82%E7%A4%BE%E6%9C%83%E4%BD%8F%E5%AE%85%E7%B6%B2%E6%94%B6%E7%A7%9F%E7%B3%BB%E7%B5%B1%E5%A7%94%E8%A8%97%E8%B3%87%E8%A8%8A%E6%9C%8D%E5%8B%99%E6%A1%88,20220816,參考最有利標精神,高雄市,64000,64000080,住宅發展處 蔡逸婷,(07)3368333分機3544,,
20220815,交通部運輸研究所,,決標公告,開發「車行橋梁管理資訊系統」檢測人員頭像辨識功能,勞務類,,935000,20220815,日蝕科技股份有限公司,IOT-111-EB008,https://www.google.com/search?q=IOT-111-EB008+%E9%96%8B%E7%99%BC%E3%80%8C%E8%BB%8A%E8%A1%8C%E6%A9%8B%E6%A2%81%E7%AE%A1%E7%90%86%E8%B3%87%E8%A8%8A%E7%B3%BB%E7%B5%B1%E3%80%8D%E6%AA%A2%E6%B8%AC%E4%BA%BA%E5%93%A1%E9%A0%AD%E5%83%8F%E8%BE%A8%E8%AD%98%E5%8A%9F%E8%83%BD,20220818,參考最有利標精神,臺北市,63000,63000010,蘇小姐,(02)23496720分機,,
20220815,內政部警政署刑事警察局,,招標公告,建置分析平臺設備採購案,財物類,,,20220815,,111JOY29,https://www.google.com/search?q=111JOY29+%E5%BB%BA%E7%BD%AE%E5%88%86%E6%9E%90%E5%B9%B3%E8%87%BA%E8%A8%AD%E5%82%99%E6%8E%A1%E8%B3%BC%E6%A1%88,,,,,,,,,
20220815,國立中興大學,,決標公告,可攜式牙科根尖X光機及數位影像讀取各一台,財物類,,479000,20220815,詠佳國際貿易有限公司,NT-111023,https://www.google.com/search?q=NT-111023+%E5%8F%AF%E6%94%9C%E5%BC%8F%E7%89%99%E7%A7%91%E6%A0%B9%E5%B0%96X%E5%85%89%E6%A9%9F%E5%8F%8A%E6%95%B8%E4%BD%8D%E5%BD%B1%E5%83%8F%E8%AE%80%E5%8F%96%E5%90%84%E4%B8%80%E5%8F%B0,20220815,最低標,,,,李小姐,(04)22840677分機67,,
20220815,行政院原子能委員會核能研究所,,決標公告,整合機械手臂之全自動移動載具平台採購,財物類,,840840,20220815,力矩科技有限公司,NS1110686,https://www.google.com/search?q=NS1110686+%E6%95%B4%E5%90%88%E6%A9%9F%E6%A2%B0%E6%89%8B%E8%87%82%E4%B9%8B%E5%85%A8%E8%87%AA%E5%8B%95%E7%A7%BB%E5%8B%95%E8%BC%89%E5%85%B7%E5%B9%B3%E5%8F%B0%E6%8E%A1%E8%B3%BC,20220824,最低標,桃園市,68000,68000090,謝佳吟/申請人 分機 吳東昇 3347,(03)4711400分機2389,,
20220815,財政部國有財產署,,招標公告,國有公用及公司組織財產線上傳輸系統營運服務案,勞務類,,,20220815,,1110816,https://www.google.com/search?q=1110816+%E5%9C%8B%E6%9C%89%E5%85%AC%E7%94%A8%E5%8F%8A%E5%85%AC%E5%8F%B8%E7%B5%84%E7%B9%94%E8%B2%A1%E7%94%A2%E7%B7%9A%E4%B8%8A%E5%82%B3%E8%BC%B8%E7%B3%BB%E7%B5%B1%E7%87%9F%E9%81%8B%E6%9C%8D%E5%8B%99%E6%A1%88,,,,,,,,,
20220815,國立成功大學醫學院附設醫院,,招標公告,總院院區乙太網路線路建置案,財物類,,,20220815,,Y11142,https://www.google.com/search?q=Y11142+%E7%B8%BD%E9%99%A2%E9%99%A2%E5%8D%80%E4%B9%99%E5%A4%AA%E7%B6%B2%E8%B7%AF%E7%B7%9A%E8%B7%AF%E5%BB%BA%E7%BD%AE%E6%A1%88,,,,,,,,,
20220815,臺北市私立衛理女子高級中學,,決標公告,「推動中小學數位學習精進方案」111年高級中學學校實施計畫之無線網路基地台建置,財物類,,787500,20220815,東宜資訊股份有限公司,11101,https://www.google.com/search?q=11101+%E3%80%8C%E6%8E%A8%E5%8B%95%E4%B8%AD%E5%B0%8F%E5%AD%B8%E6%95%B8%E4%BD%8D%E5%AD%B8%E7%BF%92%E7%B2%BE%E9%80%B2%E6%96%B9%E6%A1%88%E3%80%8D111%E5%B9%B4%E9%AB%98%E7%B4%9A%E4%B8%AD%E5%AD%B8%E5%AD%B8%E6%A0%A1%E5%AF%A6%E6%96%BD%E8%A8%88%E7%95%AB%E4%B9%8B%E7%84%A1%E7%B7%9A%E7%B6%B2%E8%B7%AF%E5%9F%BA%E5%9C%B0%E5%8F%B0%E5%BB%BA%E7%BD%AE,20220817,參考最有利標精神,臺北市,63000,63000110,李曉芬,(02)28411487分機154,,
20220812,行政院原子能委員會核能研究所,,決標公告,輻射防護偵測儀器電源控制系統,財物類,,139000,20220812,高端科儀有限公司,NS1110676,https://www.google.com/search?q=NS1110676+%E8%BC%BB%E5%B0%84%E9%98%B2%E8%AD%B7%E5%81%B5%E6%B8%AC%E5%84%80%E5%99%A8%E9%9B%BB%E6%BA%90%E6%8E%A7%E5%88%B6%E7%B3%BB%E7%B5%B1,20220816,最低標,桃園市,68000,68000090,謝佳吟/申請人 分機 楊智翔 5614,(03)4711400分機2389,,
20220812,臺東縣政府,,決標公告,臺東縣警察局--111年度委外建置在地化資料庫勞務採購案,勞務類,,900000,20220812,傑士資源整合股份有限公司,111403430481,https://www.google.com/search?q=111403430481+%E8%87%BA%E6%9D%B1%E7%B8%A3%E8%AD%A6%E5%AF%9F%E5%B1%80--111%E5%B9%B4%E5%BA%A6%E5%A7%94%E5%A4%96%E5%BB%BA%E7%BD%AE%E5%9C%A8%E5%9C%B0%E5%8C%96%E8%B3%87%E6%96%99%E5%BA%AB%E5%8B%9E%E5%8B%99%E6%8E%A1%E8%B3%BC%E6%A1%88,20220816,參考最有利標精神,臺東縣,10014,10014010,臺東縣警察局，承辦人：王曉雯小姐,(089)323444分機,,
20220812,臺灣港務股份有限公司,,決標公告,蘇澳、花蓮、安平港水平海流儀建置暨維運委託專業服務,勞務類,,45578000,20220812,國立高雄科技大學,A0S223351,https://www.google.com/search?q=A0S223351+%E8%98%87%E6%BE%B3%E3%80%81%E8%8A%B1%E8%93%AE%E3%80%81%E5%AE%89%E5%B9%B3%E6%B8%AF%E6%B0%B4%E5%B9%B3%E6%B5%B7%E6%B5%81%E5%84%80%E5%BB%BA%E7%BD%AE%E6%9A%A8%E7%B6%AD%E9%81%8B%E5%A7%94%E8%A8%97%E5%B0%88%E6%A5%AD%E6%9C%8D%E5%8B%99,20220816,準用最有利標,高雄市,64000,64000020,黃奕坦/高維陽,(07)5219000分機5137/6736,,
20220812,台灣電力股份有限公司,,決標公告,資通安全管理系統ISO27001：2013重新驗證稽核工作,勞務類,,290850,20220812,環奧國際驗證有限公司,0061100010,https://www.google.com/search?q=0061100010+%E8%B3%87%E9%80%9A%E5%AE%89%E5%85%A8%E7%AE%A1%E7%90%86%E7%B3%BB%E7%B5%B1ISO27001%EF%BC%9A2013%E9%87%8D%E6%96%B0%E9%A9%97%E8%AD%89%E7%A8%BD%E6%A0%B8%E5%B7%A5%E4%BD%9C,20220815,最低標,臺北市,63000,63000050,許時瑞,(02)23665880分機,,
20220812,國立臺灣大學,,決標公告,111年度進修推廣學院管理資訊系統維護,勞務類,,609450,20220812,叡揚資訊股份有限公司,1110886,https://www.google.com/search?q=1110886+111%E5%B9%B4%E5%BA%A6%E9%80%B2%E4%BF%AE%E6%8E%A8%E5%BB%A3%E5%AD%B8%E9%99%A2%E7%AE%A1%E7%90%86%E8%B3%87%E8%A8%8A%E7%B3%BB%E7%B5%B1%E7%B6%AD%E8%AD%B7,20220812,參考最有利標精神,臺北市,63000,63000030,郝復華,(02)33669803分機222,,
20220812,新北市政府社會局,,決標公告,111年新北市好日子愛心大平台感恩會,勞務類,,980000,20220812,栯菘創意傳播事業有限公司,sab111145,https://www.google.com/search?q=sab111145+111%E5%B9%B4%E6%96%B0%E5%8C%97%E5%B8%82%E5%A5%BD%E6%97%A5%E5%AD%90%E6%84%9B%E5%BF%83%E5%A4%A7%E5%B9%B3%E5%8F%B0%E6%84%9F%E6%81%A9%E6%9C%83,20220817,參考最有利標精神,新北市,65000,65000010,彭銓翊,(02)29603456分機3719,,
20220812,國立臺灣大學醫學院附設醫院,,決標公告,「數位X光攝影系統」零件更換維修,財物類,,648000,20220812,老達利貿易股份有限公司,ME111022,https://www.google.com/search?q=ME111022+%E3%80%8C%E6%95%B8%E4%BD%8DX%E5%85%89%E6%94%9D%E5%BD%B1%E7%B3%BB%E7%B5%B1%E3%80%8D%E9%9B%B6%E4%BB%B6%E6%9B%B4%E6%8F%9B%E7%B6%AD%E4%BF%AE,20220823,最低標,臺北市,63000,63000050,單美麗,(02)23123456分機261435,,
20220812,臺東縣大武鄉公所,,決標公告,111年度大武鄉公所APP系統擴增開發計畫案,勞務類,,902500,20220812,基石築夢工場有限公司,B111015,https://www.google.com/search?q=B111015+111%E5%B9%B4%E5%BA%A6%E5%A4%A7%E6%AD%A6%E9%84%89%E5%85%AC%E6%89%80APP%E7%B3%BB%E7%B5%B1%E6%93%B4%E5%A2%9E%E9%96%8B%E7%99%BC%E8%A8%88%E7%95%AB%E6%A1%88,20220815,參考最有利標精神,臺東縣,10014,10014100,黃湛柔,(089)791340分機205,,
20220812,花蓮縣花蓮市中原國民小學,,決標公告,111年度中原國小藝術才能班充實資訊設備,財物類,,143700,20220812,倍佳益有限公司,11114D,https://www.google.com/search?q=11114D+111%E5%B9%B4%E5%BA%A6%E4%B8%AD%E5%8E%9F%E5%9C%8B%E5%B0%8F%E8%97%9D%E8%A1%93%E6%89%8D%E8%83%BD%E7%8F%AD%E5%85%85%E5%AF%A6%E8%B3%87%E8%A8%8A%E8%A8%AD%E5%82%99,20220816,參考最有利標精神,花蓮縣,10015,10015010,劉適程,(03)8333547分機170,,
